time,wx,wy,wz
6.3316380977630615,-1.14,-0.02,1.57
6.363391160964966,-2.01,-0.49,1.47
6.363566160202026,-2.01,-0.49,1.47
6.363713026046753,-2.01,-0.49,1.47
6.370771169662476,-2.09,-0.42,1.4
6.381028890609741,-1.98,-0.37,1.23
6.391519069671631,-1.68,-0.37,0.88
6.401388883590698,-1.3,-0.21,0.41
6.411247968673706,-1.06,0.22,0.0
6.421669960021973,-1.09,0.73,-0.24
6.431226968765259,-1.36,0.93,-0.29
6.463862180709839,-1.61,-0.48,-0.21
6.464039087295532,-1.61,-0.48,-0.21
6.464184999465942,-1.61,-0.48,-0.21
6.470383882522583,-1.61,-0.43,-0.53
6.480541944503784,-1.86,-0.21,-0.8
6.491521120071411,-2.22,-0.09,-0.87
6.501338005065918,-2.38,-0.17,-0.95
6.511039972305298,-2.33,-0.17,-1.16
6.521772146224976,-2.19,0.01,-1.35
6.531015157699585,-2.12,0.51,-1.34
6.5594189167022705,-1.44,1.09,-1.06
6.559597969055176,-0.8,1.09,-1.13
6.561120986938477,-0.8,1.09,-1.13
6.570219039916992,-0.18,1.18,-1.27
6.580160856246948,0.39,1.29,-1.36
6.590274095535278,0.89,1.36,-1.33
6.600756883621216,1.33,1.36,-1.09
6.610507965087891,1.7,1.25,-0.63
6.6205220222473145,2.05,1.04,-0.1
6.630450963973999,2.34,0.79,0.38
6.660758972167969,2.6,0.15,1.11
6.66093897819519,2.6,0.15,1.11
6.661084890365601,2.6,0.15,1.11
6.669985055923462,2.5,-0.08,1.19
6.680098056793213,2.31,-0.38,1.24
6.690032005310059,2.05,-0.67,1.28
6.7007739543914795,1.73,-0.87,1.29
6.710289001464844,1.39,-1.01,1.3
6.721685171127319,1.03,-1.1,1.32
6.73004412651062,0.68,-1.1,1.35
6.762907981872559,-0.29,-0.69,1.25
6.763082981109619,-0.29,-0.69,1.25
6.763230085372925,-0.29,-0.69,1.25
6.769507169723511,-0.57,-0.63,1.08
6.779752969741821,-0.81,-0.61,0.85
6.790392160415649,-1.02,-0.57,0.61
6.800044059753418,-1.21,-0.5,0.39
6.810018062591553,-1.35,-0.38,0.25
6.820129156112671,-1.39,-0.26,0.18
6.830000162124634,-1.21,-0.16,0.12
6.861418008804321,-0.25,0.61,-0.35
6.861618995666504,-0.25,0.61,-0.35
6.861785173416138,-0.25,0.61,-0.35
6.869302988052368,-0.2,0.87,-0.52
6.879436016082764,-0.25,0.85,-0.4
6.8899571895599365,-0.2,0.49,-0.06
6.899893045425415,-0.02,0.13,0.33
6.9099180698394775,0.09,-0.03,0.38
6.920289993286133,-0.03,-0.03,0.14
6.929944038391113,-0.43,0.03,-0.09
6.960361003875732,-1.23,-0.04,-0.64
6.96055006980896,-1.23,-0.04,-0.64
6.960705995559692,-1.23,-0.04,-0.64
6.969064950942993,-1.24,0.41,-0.91
6.979180097579956,-1.18,1.09,-1.0
6.989135980606079,-0.92,1.63,-0.93
6.999801874160767,-0.48,1.87,-0.85
7.0095741748809814,-0.05,1.86,-0.82
7.019551992416382,0.2,1.62,-0.83
7.02913498878479,0.25,1.22,-0.83
7.061418056488037,0.23,-0.1,-0.62
7.061599016189575,0.23,-0.1,-0.62
7.061744928359985,0.23,-0.1,-0.62
7.068564176559448,0.45,-0.49,-0.5
7.078834056854248,0.84,-0.78,-0.38
7.089632034301758,1.32,-0.96,-0.28
7.098796129226685,1.83,-0.99,-0.17
7.109490156173706,2.3,-0.89,-0.02
7.119215965270996,2.7,-0.71,0.15
7.129075050354004,3.04,-0.49,0.32
7.159580945968628,3.12,0.23,0.88
7.159756898880005,3.12,0.23,0.88
7.159907102584839,3.12,0.23,0.88
7.168392896652222,2.76,0.46,1.08
7.178531885147095,2.25,0.73,1.24
7.189345121383667,1.63,1.0,1.33
7.198496103286743,0.98,1.15,1.36
7.208762884140015,0.33,1.01,1.31
7.219319105148315,-0.34,0.61,1.19
7.228785037994385,-1.0,0.18,1.03
7.241108179092407,-1.59,-0.16,0.87
7.262563943862915,-2.34,-0.6,0.53
7.26274299621582,-2.34,-0.6,0.53
7.268018007278442,-2.41,-0.72,0.31
7.2780680656433105,-2.29,-0.69,0.04
7.288130044937134,-2.05,-0.59,-0.24
7.298846960067749,-1.74,-0.42,-0.48
7.308449029922485,-1.45,-0.05,-0.52
7.318888902664185,-1.24,0.47,-0.27
7.32854700088501,-1.0,0.79,0.11
7.363469839096069,0.12,0.28,0.23
7.36364483833313,0.12,0.28,0.23
7.363793134689331,0.12,0.28,0.23
7.367976903915405,-0.17,0.22,-0.12
7.377840995788574,-0.88,0.12,-0.4
7.3886730670928955,-1.73,-0.06,-0.51
7.398266077041626,-2.38,-0.31,-0.55
7.408445119857788,-2.69,-0.49,-0.69
7.419087171554565,-2.8,-0.49,-0.91
7.428115129470825,-2.85,-0.23,-1.11
7.4585959911346436,-2.5,0.36,-1.09
7.458770990371704,-2.5,0.36,-1.09
7.458916902542114,-2.5,0.36,-1.09
7.467545032501221,-2.23,0.27,-1.11
7.477712869644165,-1.96,0.2,-1.14
7.487575054168701,-1.61,0.15,-1.18
7.498139142990112,-1.14,0.11,-1.18
7.508028984069824,-0.57,0.12,-1.12
7.518342971801758,0.08,0.15,-0.99
7.52773904800415,0.75,0.18,-0.78
7.561190843582153,2.67,0.43,0.09
7.561365842819214,2.67,0.43,0.09
7.561514139175415,2.67,0.43,0.09
7.567056894302368,3.11,0.51,0.37
7.577293157577515,3.41,0.5,0.6
7.588024854660034,3.55,0.41,0.76
7.597503900527954,3.49,0.3,0.85
7.607680082321167,3.21,0.22,0.91
7.61766791343689,2.75,0.21,0.96
7.627922058105469,2.11,0.25,0.97
7.662332057952881,-0.44,0.34,0.99
7.6625049114227295,-0.44,0.34,0.99
7.662654161453247,-0.44,0.34,0.99
7.666743040084839,-1.09,0.12,0.98
7.67696213722229,-1.56,-0.13,1.07
7.687733888626099,-1.82,-0.39,1.21
7.697473049163818,-1.84,-0.71,1.3
7.707180023193359,-1.69,-1.01,1.32
7.717411041259766,-1.44,-1.21,1.32
7.727241039276123,-1.13,-1.27,1.27
7.759044885635376,0.25,-0.65,0.37
7.759220838546753,0.25,-0.65,0.37
7.759369134902954,0.25,-0.65,0.37
7.766625165939331,0.78,-0.3,-0.08
7.77675986289978,1.15,0.14,-0.32
7.786704063415527,1.36,0.51,-0.26
7.797307968139648,1.49,0.76,-0.04
7.806626081466675,1.49,0.88,0.17
7.817115068435669,1.18,0.98,0.08
7.826996088027954,0.48,1.13,-0.23
7.86114501953125,-2.07,0.25,-0.59
7.8613221645355225,-2.07,0.25,-0.59
7.861482858657837,-2.07,0.25,-0.59
7.8661789894104,-2.41,-0.22,-0.8
7.876337051391602,-2.62,-0.39,-1.02
7.887234926223755,-2.77,-0.23,-1.06
7.896464109420776,-2.81,0.02,-0.89
7.906921148300171,-2.59,0.14,-0.74
7.916775941848755,-2.14,0.23,-0.76
7.927178144454956,-1.55,0.37,-0.9
7.938899040222168,-0.9,0.57,-1.03
7.960511922836304,0.37,1.09,-1.08
7.960748910903931,0.37,1.09,-1.08
7.965898036956787,0.92,1.29,-0.96
7.976092100143433,1.44,1.36,-0.74
7.986176013946533,1.98,1.29,-0.47
7.996599912643433,2.48,1.13,-0.17
8.006272077560425,2.9,0.94,0.12
8.016625165939331,3.22,0.78,0.39
8.026167154312134,3.45,0.65,0.6
8.058459043502808,3.66,0.34,0.92
8.058649063110352,3.66,0.34,0.92
8.058799982070923,3.66,0.34,0.92
8.065589189529419,3.49,0.35,0.98
8.075760126113892,3.15,0.4,1.0
8.08643102645874,2.65,0.47,1.0
8.095906972885132,1.96,0.58,0.99
8.105930089950562,1.11,0.69,0.99
8.116427183151245,0.2,0.68,1.01
8.126101016998291,-0.61,0.51,1.02
8.15852403640747,-2.03,-0.29,1.07
8.158703088760376,-2.03,-0.29,1.07
8.158908128738403,-2.03,-0.29,1.07
8.165313005447388,-2.2,-0.64,1.14
8.175263166427612,-2.2,-0.97,1.18
8.186219930648804,-2.05,-1.15,1.15
8.195572137832642,-1.75,-1.11,1.01
8.205883979797363,-1.32,-0.86,0.79
8.216240167617798,-0.78,-0.52,0.55
8.226071119308472,-0.29,-0.17,0.36
8.236402988433838,-0.07,0.22,0.31
8.259651899337769,-0.15,0.22,0.58
8.25987195968628,-0.15,0.22,0.58
8.265063047409058,-0.31,0.12,0.46
8.275516986846924,-0.64,0.0,0.02
8.285243034362793,-1.16,-0.22,-0.42
8.295807123184204,-1.76,-0.44,-0.63
8.305734872817993,-2.26,-0.55,-0.7
8.316608190536499,-2.54,-0.46,-0.87
8.325380086898804,-2.61,-0.18,-1.19
8.355700016021729,-2.28,1.19,-1.2
8.355877161026001,-2.28,1.19,-1.2
8.356033086776733,-2.28,1.19,-1.2
8.364864110946655,-1.78,1.18,-1.03
8.374821901321411,-1.22,0.89,-0.95
8.384948968887329,-0.8,0.59,-0.93
8.395405054092407,-0.55,0.37,-0.93
8.405184984207153,-0.33,0.22,-0.92
8.415552854537964,-0.06,0.13,-0.83
8.425060987472534,0.34,0.05,-0.65
8.457223176956177,2.06,-0.02,-0.13
8.45740008354187,2.06,-0.02,-0.13
8.457566976547241,2.06,-0.02,-0.13
8.46454906463623,2.61,0.07,-0.01
8.474470853805542,3.02,0.14,0.13
8.485151052474976,3.33,0.18,0.3
8.494832038879395,3.51,0.2,0.47
8.504963159561157,3.53,0.24,0.66
8.515254020690918,3.41,0.3,0.85
8.525002002716064,3.14,0.41,1.05
8.557265996932983,1.64,0.69,1.45
8.557442903518677,1.64,0.69,1.45
8.557589054107666,1.64,0.69,1.45
8.564057111740112,0.96,0.63,1.48
8.574144124984741,0.26,0.44,1.48
8.584994077682495,-0.4,0.17,1.51
8.594556093215942,-0.98,-0.14,1.56
8.604602098464966,-1.44,-0.43,1.63
8.615033864974976,-1.79,-0.71,1.62
8.624492883682251,-2.0,-0.99,1.51
8.658239126205444,-1.96,-1.44,0.65
8.658416986465454,-1.96,-1.44,0.65
8.65856385231018,-1.96,-1.44,0.65
8.663767099380493,-1.78,-1.09,0.21
8.673922061920166,-1.53,-0.56,-0.24
8.684720993041992,-1.15,0.03,-0.58
8.694252014160156,-0.63,0.7,-0.68
8.70430302619934,0.09,1.29,-0.58
8.714478015899658,0.94,1.7,-0.35
8.724057912826538,1.69,1.93,-0.11
8.737025022506714,1.98,2.09,-0.06
8.758880853652954,0.91,1.91,-0.33
8.759061098098755,0.91,1.91,-0.33
8.763669967651367,-0.16,1.39,-0.51
8.773627042770386,-1.32,0.61,-0.72
8.783715009689331,-2.46,-0.08,-0.92
8.794190168380737,-3.51,-0.49,-0.94
8.80404806137085,-4.34,-0.82,-0.79
8.814033031463623,-4.77,-1.25,-0.63
8.823886156082153,-4.8,-1.64,-0.58
8.856407880783081,-3.16,-1.47,-1.17
8.856595993041992,-3.16,-1.47,-1.17
8.856754064559937,-3.16,-1.47,-1.17
8.86313509941101,-2.22,-1.05,-1.41
8.873347043991089,-1.28,-0.61,-1.51
8.883360147476196,-0.38,-0.16,-1.48
8.894136190414429,0.5,0.22,-1.34
8.903649091720581,1.37,0.48,-1.15
8.914261102676392,2.14,0.65,-0.91
8.923446893692017,2.75,0.74,-0.68
8.957236051559448,3.45,0.88,-0.29
8.957412958145142,3.45,0.88,-0.29
8.957560062408447,3.45,0.88,-0.29
8.962862968444824,3.27,0.87,-0.17
8.97302508354187,2.98,0.76,-0.01
8.982949018478394,2.58,0.58,0.15
8.99356484413147,2.12,0.39,0.32
9.003267049789429,1.63,0.23,0.5
9.013296842575073,1.16,0.11,0.67
9.023223161697388,0.74,-0.05,0.82
9.055387020111084,-0.0,-0.83,0.98
9.055565118789673,-0.0,-0.83,0.98
9.055720090866089,-0.0,-0.83,0.98
9.062572002410889,-0.11,-1.04,0.94
9.072736978530884,-0.15,-1.2,0.82
9.082705020904541,-0.13,-1.26,0.71
9.09325098991394,0.02,-1.24,0.67
9.103109121322632,0.3,-1.13,0.67
9.113001108169556,0.61,-1.01,0.65
9.122931003570557,0.83,-0.91,0.57
9.13323712348938,0.93,-0.87,0.46
9.156872034072876,0.78,-0.63,0.38
9.157049894332886,0.78,-0.63,0.38
9.162240028381348,0.7,-0.52,0.36
9.172322988510132,0.53,-0.24,0.22
9.182373046875,0.06,0.22,-0.1
9.193170070648193,-0.76,0.58,-0.3
9.202913045883179,-1.76,0.68,-0.28
9.213351011276245,-2.58,0.46,-0.34
9.222650051116943,-3.14,0.17,-0.62
9.255321025848389,-4.26,0.34,-0.84
9.255498170852661,-4.26,0.34,-0.84
9.255645990371704,-4.26,0.34,-0.84
9.261956930160522,-4.07,0.28,-0.72
9.27206301689148,-3.62,0.14,-0.64
9.28210186958313,-3.06,0.12,-0.62
9.292690992355347,-2.46,0.26,-0.64
9.302332162857056,-1.74,0.48,-0.64
9.312824964523315,-0.88,0.63,-0.63
9.322224855422974,0.12,0.7,-0.6
9.355282068252563,2.95,0.58,-0.1
9.355457067489624,2.95,0.58,-0.1
9.355607986450195,2.95,0.58,-0.1
9.361729860305786,3.6,0.58,0.13
9.371770143508911,4.09,0.63,0.35
9.382516145706177,4.43,0.78,0.52
9.392083883285522,4.55,1.03,0.63
9.402169942855835,4.42,1.24,0.7
9.41241717338562,4.0,1.39,0.72
9.42215609550476,3.29,1.47,0.74
9.454730987548828,0.08,0.95,0.95
9.454911947250366,0.08,0.95,0.95
9.455057859420776,0.08,0.95,0.95
9.461315870285034,-0.85,0.51,0.95
9.471418142318726,-1.61,0.12,1.01
9.48216986656189,-2.16,-0.27,1.18
9.49183702468872,-2.42,-0.72,1.39
9.501983880996704,-2.35,-1.27,1.46
9.512552976608276,-2.03,-1.82,1.32
9.521703958511353,-1.59,-2.23,1.04
9.557017087936401,-0.17,-2.05,0.07
9.557192087173462,-0.17,-2.05,0.07
9.557342052459717,-0.17,-2.05,0.07
9.561021089553833,0.39,-1.64,-0.13
9.571161031723022,0.93,-0.99,-0.14
9.582009077072144,1.32,-0.17,0.06
9.591145992279053,1.54,0.53,0.29
9.601431131362915,1.53,1.04,0.35
9.611461877822876,1.28,1.23,0.21
9.621791124343872,0.84,1.03,-0.18
9.654532194137573,-1.44,-0.38,-1.37
9.654780149459839,-1.44,-0.38,-1.37
9.654929876327515,-1.44,-0.38,-1.37
9.660804033279419,-2.15,-0.32,-1.42
9.67094898223877,-2.55,-0.17,-1.36
9.681040048599243,-2.67,-0.03,-1.24
9.691473960876465,-2.64,0.05,-1.1
9.701049089431763,-2.64,0.08,-0.94
9.711287021636963,-2.68,0.01,-0.81
9.720813989639282,-2.6,-0.21,-0.8
9.733343839645386,-2.32,-0.45,-0.92
9.75525689125061,-1.4,-0.36,-1.15
9.755450010299683,-1.4,-0.36,-1.15
9.760493993759155,-0.84,-0.03,-1.21
9.770509004592896,-0.23,0.36,-1.19
9.780597925186157,0.39,0.71,-1.11
9.79141116142273,1.05,1.0,-0.98
9.801161050796509,1.71,1.22,-0.82
9.813306093215942,2.33,1.34,-0.67
9.820392847061157,2.82,1.35,-0.51
9.833091974258423,3.14,1.27,-0.33
9.854573965072632,3.21,0.9,0.03
9.854765176773071,3.21,0.9,0.03
9.860045194625854,2.98,0.61,0.19
9.870238065719604,2.59,0.33,0.34
9.880478143692017,2.06,0.17,0.48
9.890135049819946,1.46,0.09,0.63
9.900726079940796,0.84,0.04,0.78
9.910778999328613,0.31,-0.08,0.94
9.920471906661987,-0.11,-0.26,1.05
9.952705144882202,-0.98,-0.74,1.44
9.952885866165161,-0.98,-0.74,1.44
9.953036069869995,-0.98,-0.74,1.44
9.959859132766724,-1.11,-0.83,1.49
9.969992876052856,-1.13,-0.86,1.44
9.979856014251709,-1.13,-0.76,1.31
9.990633010864258,-1.12,-0.57,1.11
10.000233888626099,-1.02,-0.4,0.81
10.01006817817688,-0.87,-0.23,0.39
10.020158052444458,-0.68,-0.17,-0.05
10.031943082809448,-0.48,-0.17,-0.41
10.052805185317993,0.04,-0.08,-0.58
10.052982091903687,0.04,-0.08,-0.58
10.059524059295654,0.52,-0.11,-0.39
10.06985592842102,1.03,-0.1,-0.21
10.079632997512817,1.24,0.06,-0.31
10.089521169662476,0.95,0.29,-0.6
10.10011100769043,0.2,0.38,-0.81
10.109745025634766,-0.73,0.28,-0.82
10.119908094406128,-1.5,0.01,-0.83
10.130125045776367,-1.98,-0.19,-0.96
10.152230978012085,-2.46,0.23,-1.13
10.152410984039307,-2.46,0.23,-1.13
10.159285068511963,-2.42,0.55,-1.0
10.16931700706482,-2.13,0.66,-0.87
10.179342985153198,-1.7,0.62,-0.83
10.1892569065094,-1.3,0.53,-0.81
10.199941873550415,-0.98,0.47,-0.77
10.209455013275146,-0.68,0.38,-0.68
10.219771146774292,-0.31,0.22,-0.57
10.253322839736938,0.93,-0.31,-0.19
10.253496885299683,0.93,-0.31,-0.19
10.253660917282104,0.93,-0.31,-0.19
10.258929014205933,1.28,-0.47,-0.05
10.269101858139038,1.59,-0.6,0.06
10.279266119003296,1.83,-0.69,0.16
10.289766073226929,2.03,-0.71,0.21
10.299255132675171,2.14,-0.61,0.22
10.309324026107788,2.08,-0.38,0.23
10.319265127182007,1.84,-0.08,0.31
10.35119891166687,0.5,0.65,0.91
10.351377010345459,0.5,0.65,0.91
10.351534128189087,0.5,0.65,0.91
10.358558893203735,0.1,0.55,1.1
10.368727922439575,-0.17,0.25,1.2
10.378738164901733,-0.34,-0.18,1.25
10.389374017715454,-0.46,-0.7,1.25
10.399112939834595,-0.54,-1.24,1.2
10.408972978591919,-0.61,-1.64,1.12
10.419059991836548,-0.7,-1.76,1.06
10.45182490348816,-0.52,-1.16,0.41
10.452010869979858,-0.52,-1.16,0.41
10.452160120010376,-0.52,-1.16,0.41
10.458289861679077,-0.3,-0.67,0.03
10.468497037887573,-0.14,-0.1,-0.19
10.478345155715942,-0.03,0.33,-0.14
10.489144086837769,0.03,0.64,0.18
10.498985052108765,0.1,0.83,0.65
10.508810997009277,0.17,0.91,1.05
10.518633127212524,0.21,0.86,1.25
10.55262303352356,-0.55,1.08,0.26
10.552799940109253,-0.55,1.08,0.26
10.552951097488403,-0.55,1.08,0.26
10.558019876480103,-1.07,1.19,0.05
10.56815791130066,-1.44,1.17,-0.05
10.578799962997437,-1.6,1.08,-0.24
10.588037967681885,-1.67,1.14,-0.57
10.599086046218872,-1.77,1.39,-0.91
10.608272075653076,-1.86,1.73,-1.11
10.61836314201355,-1.75,1.97,-1.13
10.65014386177063,0.11,1.41,-0.88
10.650326013565063,0.11,1.41,-0.88
10.650495052337646,0.11,1.41,-0.88
10.658246040344238,1.05,0.93,-0.78
10.667803049087524,1.97,0.48,-0.62
10.677823066711426,2.8,0.12,-0.45
10.688395023345947,3.5,-0.14,-0.29
10.69835114479065,4.02,-0.29,-0.17
10.70783805847168,4.4,-0.33,-0.06
10.718268156051636,4.65,-0.26,0.03
10.75040316581726,4.79,0.7,0.29
10.750598192214966,4.79,0.7,0.29
10.750756978988647,4.79,0.7,0.29
10.757404088973999,4.72,1.32,0.42
10.767595052719116,4.53,1.97,0.57
10.77751612663269,4.18,2.54,0.71
10.788267850875854,3.66,2.89,0.82
10.797887086868286,3.01,2.92,0.88
10.80794906616211,2.29,2.61,0.89
10.817641019821167,1.53,2.02,0.84
10.850033044815063,-0.88,-0.78,1.01
10.850213050842285,-0.88,-0.78,1.01
10.85037112236023,-0.88,-0.78,1.01
10.857043027877808,-1.55,-1.55,1.13
10.867195844650269,-2.09,-2.12,1.18
10.87720513343811,-2.46,-2.61,1.15
10.887862920761108,-2.66,-3.04,1.08
10.897479057312012,-2.75,-3.41,0.93
10.907621145248413,-2.72,-3.67,0.75
10.917330980300903,-2.57,-3.71,0.59
10.929893016815186,-2.27,-3.23,0.48
10.95046591758728,-1.07,-0.85,0.27
10.950656175613403,-1.07,-0.85,0.27
10.956712007522583,-0.35,0.32,0.36
10.967010021209717,0.25,1.22,0.5
10.97688889503479,0.65,1.7,0.58
10.98676609992981,0.76,1.59,0.37
10.997431993484497,0.46,1.17,-0.11
11.007258176803589,-0.21,0.7,-0.53
11.017161130905151,-1.0,0.36,-0.79
11.051187992095947,-2.95,0.54,-1.47
11.051370859146118,-2.95,0.54,-1.47
11.051530122756958,-2.95,0.54,-1.47
11.056509971618652,-3.06,0.71,-1.54
11.066658020019531,-2.9,0.67,-1.56
11.076762914657593,-2.66,0.39,-1.55
11.087152004241943,-2.49,-0.0,-1.53
11.096871137619019,-2.4,-0.45,-1.43
11.106590986251831,-2.34,-0.91,-1.28
11.116847038269043,-2.24,-1.35,-1.1
11.148237943649292,-1.12,-2.19,-0.59
11.148413896560669,-1.12,-2.19,-0.59
11.148560047149658,-1.12,-2.19,-0.59
11.156368970870972,-0.46,-2.22,-0.5
11.166352033615112,0.2,-2.13,-0.43
11.176342964172363,0.83,-1.91,-0.34
11.186155080795288,1.45,-1.61,-0.23
11.196934938430786,2.01,-1.19,-0.11
11.206315040588379,2.47,-0.67,0.05
11.216624021530151,2.76,-0.14,0.26
11.249147176742554,2.48,1.08,1.04
11.249324083328247,2.48,1.08,1.04
11.249472856521606,2.48,1.08,1.04
11.255904912948608,2.01,1.2,1.27
11.266052961349487,1.44,1.13,1.45
11.276015996932983,0.84,0.9,1.61
11.286527872085571,0.32,0.55,1.72
11.296522855758667,-0.11,0.15,1.8
11.306626081466675,-0.48,-0.2,1.85
11.316372156143188,-0.79,-0.46,1.9
11.351619958877563,-1.4,-0.55,1.91
11.351798057556152,-1.4,-0.55,1.91
11.351945161819458,-1.4,-0.55,1.91
11.355579137802124,-1.41,-0.42,1.59
11.365767002105713,-1.23,-0.27,1.08
11.375716924667358,-0.9,-0.1,0.52
11.386268854141235,-0.46,-0.1,-0.04
11.395999193191528,-0.19,-0.2,-0.42
11.405717134475708,-0.25,-0.35,-0.42
11.416159868240356,-0.53,-0.55,-0.25
11.4513418674469,-1.57,-0.63,-1.32
11.451535940170288,-1.57,-0.63,-1.32
11.451683044433594,-1.57,-0.63,-1.32
11.455469846725464,-2.04,-0.26,-1.8
11.465381860733032,-2.44,0.24,-2.0
11.475330114364624,-2.55,0.69,-2.1
11.486050844192505,-2.53,1.08,-2.15
11.496040105819702,-2.77,1.43,-2.0
11.506145000457764,-3.26,1.59,-1.65
11.5160391330719,-3.68,1.24,-1.35
11.54779601097107,-2.89,0.05,-1.75
11.547976016998291,-2.89,0.05,-1.75
11.548125982284546,-2.89,0.05,-1.75
11.555111169815063,-1.91,0.17,-1.74
11.565126180648804,-0.74,0.43,-1.57
11.575118064880371,0.47,0.73,-1.29
11.58567214012146,1.6,1.04,-0.93
11.595617055892944,2.63,1.29,-0.54
11.604974031448364,3.58,1.43,-0.19
11.615668058395386,4.44,1.5,0.1
11.65120005607605,5.91,1.62,0.6
11.651378870010376,5.91,1.62,0.6
11.651528120040894,5.91,1.62,0.6
11.654677152633667,6.05,1.58,0.69
11.66489291191101,6.01,1.49,0.75
11.674832105636597,5.77,1.3,0.87
11.685297966003418,5.27,1.1,1.09
11.695223093032837,4.5,0.98,1.35
11.704661130905151,3.5,0.94,1.58
11.715312004089355,2.38,0.9,1.75
11.728056192398071,1.26,0.72,1.84
11.751172065734863,-0.64,0.09,1.88
11.751368999481201,-0.64,0.09,1.88
11.754335165023804,-1.41,-0.24,1.87
11.764461040496826,-2.03,-0.5,1.86
11.774511098861694,-2.52,-0.66,1.85
11.78501296043396,-2.89,-0.72,1.83
11.79495096206665,-3.16,-0.77,1.75
11.804923057556152,-3.3,-0.81,1.62
11.81472396850586,-3.29,-0.73,1.42
11.847681045532227,-2.37,0.07,0.26
11.847869157791138,-2.37,0.07,0.26
11.848016023635864,-2.37,0.07,0.26
11.853981018066406,-1.99,0.24,-0.08
11.863959074020386,-1.77,0.21,-0.26
11.874171018600464,-1.65,0.0,-0.32
11.885050058364868,-1.57,-0.19,-0.38
11.89475703239441,-1.7,-0.23,-0.63
11.904744863510132,-2.04,-0.17,-0.98
11.914566040039062,-2.37,-0.09,-1.33
11.944224119186401,-2.69,0.08,-2.09
11.944362878799438,-2.69,0.08,-2.09
11.944468021392822,-2.69,0.08,-2.09
11.95382809638977,-2.91,0.14,-2.05
11.963872194290161,-3.22,0.24,-1.81
11.974662065505981,-3.37,0.12,-1.56
11.983805894851685,-3.24,-0.08,-1.48
11.994292974472046,-2.89,-0.13,-1.5
12.004027128219604,-2.3,0.09,-1.55
12.013887166976929,-1.45,0.38,-1.55
12.046483039855957,1.59,1.0,-1.11
12.046661138534546,1.59,1.0,-1.11
12.046817064285278,1.59,1.0,-1.11
12.053392171859741,2.52,1.05,-0.83
12.06355595588684,3.36,1.01,-0.55
12.07378602027893,4.05,0.96,-0.28
12.08350396156311,4.58,0.92,-0.05
12.094154119491577,4.94,0.91,0.16
12.10347294807434,5.13,0.86,0.31
12.113856077194214,5.14,0.71,0.42
12.14653205871582,3.71,0.08,0.81
12.146712064743042,3.71,0.08,0.81
12.146835088729858,3.71,0.08,0.81
12.153048038482666,2.84,0.04,1.02
12.163138151168823,1.89,0.06,1.19
12.173220872879028,0.93,0.06,1.34
12.184096097946167,0.12,-0.07,1.45
12.193712949752808,-0.49,-0.37,1.45
12.203275918960571,-0.98,-0.67,1.43
12.213772058486938,-1.38,-0.98,1.39
12.246456861495972,-1.83,-1.86,1.11
12.246644973754883,-1.83,-1.86,1.11
12.246791124343872,-1.83,-1.86,1.11
12.252761125564575,-1.82,-1.78,1.12
12.262959003448486,-1.71,-1.42,1.12
12.272958040237427,-1.45,-0.94,0.93
12.283658981323242,-1.03,-0.47,0.6
12.2933349609375,-0.52,-0.21,0.21
12.303077936172485,-0.05,-0.18,-0.04
12.313402891159058,0.29,-0.23,0.0
12.347774982452393,0.28,-0.61,0.3
12.347954034805298,0.28,-0.61,0.3
12.348098993301392,0.28,-0.61,0.3
12.352498054504395,-0.24,-0.45,-0.04
12.362736940383911,-1.06,-0.12,-0.3
12.372609853744507,-1.91,0.14,-0.4
12.383255958557129,-2.47,0.1,-0.51
12.393717050552368,-2.71,-0.01,-0.85
12.403484106063843,-2.81,-0.09,-1.28
12.4131760597229,-2.95,-0.01,-1.57
12.445843935012817,-2.25,0.04,-1.78
12.446018934249878,-2.25,0.04,-1.78
12.446168184280396,-2.25,0.04,-1.78
12.452332019805908,-1.49,0.19,-1.79
12.462248086929321,-0.67,0.52,-1.74
12.472352027893066,0.18,0.9,-1.64
12.482913970947266,1.01,1.24,-1.47
12.492805004119873,1.78,1.49,-1.22
12.502295017242432,2.48,1.62,-0.94
12.512601137161255,3.09,1.62,-0.67
12.547148942947388,3.93,0.93,-0.06
12.547325849533081,3.93,0.93,-0.06
12.547476053237915,3.93,0.93,-0.06
12.551935911178589,3.88,0.54,0.06
12.562072992324829,3.66,0.17,0.16
12.572015047073364,3.28,-0.08,0.26
12.582690000534058,2.78,-0.18,0.38
12.59252405166626,2.17,-0.15,0.49
12.602025032043457,1.5,-0.05,0.62
12.612345933914185,0.8,0.07,0.77
12.625550985336304,0.16,0.13,0.92
12.649225950241089,-0.82,-0.17,1.13
12.649437189102173,-0.82,-0.17,1.13
12.651621103286743,-1.26,-0.35,1.22
12.662101030349731,-1.65,-0.56,1.35
12.67174506187439,-1.92,-0.83,1.48
12.682260036468506,-2.04,-1.08,1.57
12.692247152328491,-2.01,-1.29,1.59
12.702017068862915,-1.86,-1.37,1.54
12.712002992630005,-1.66,-1.25,1.43
12.744784116744995,-1.01,-0.12,0.72
12.744961977005005,-1.01,-0.12,0.72
12.745112180709839,-1.01,-0.12,0.72
12.751301050186157,-0.94,0.28,0.41
12.761427164077759,-0.98,0.64,0.24
12.771252870559692,-0.98,0.69,0.28
12.781984090805054,-0.79,0.34,0.41
12.79197096824646,-0.56,-0.18,0.41
12.80174708366394,-0.58,-0.39,0.19
